t, x, y, z
1.0515,1.2347,0.90131,-1.1496
1.0516,0.82151,0.7622,-1.1246
1.0516,0.39059,0.916,-1.4341
1.0517,0.20142,1.0225,-1.1408
1.0518,0.0089813,1.0816,-0.77324
1.0519,0.18543,1.1603,-0.32829
1.052,0.78353,1.4101,-0.50277
1.052,1.2927,1.4757,-1.1316
1.0521,1.3488,1.1512,-1.1216
1.0522,1.1439,0.40612,-0.43784
1.0523,0.68455,-0.34849,-0.18253
1.0523,0.26981,-0.63758,-0.70971
1.0524,0.079054,-0.50585,-0.70756
1.0525,-0.025166,0.090749,-0.20302
1.0526,-0.066611,1.1718,0.048181
1.0527,0.20348,2.3206,0.029376
1.0527,0.64114,2.8329,0.012162
1.0528,0.88812,2.708,-0.07288
1.0529,0.8943,2.2811,-0.18393
1.053,0.63964,2.0731,-0.22304
1.053,0.21911,2.2618,-0.097298
1.0531,-0.24596,2.9791,-0.00065489
1.0532,-0.66845,3.8391,0.13893
1.0533,-0.95979,4.3239,0.23632
1.0534,-1.3406,4.11,0.30078
1.0534,-1.2482,3.3974,0.59174
1.0535,-0.59464,2.9059,0.82076
1.0536,-0.081955,2.9917,0.54636
1.0537,0.47246,3.3622,0.38517
1.0538,0.91207,3.674,0.49154
1.0538,0.70971,3.5296,0.45898
1.0539,0.12022,2.8855,0.15259
1.054,-0.54384,2.1399,-0.12003
1.0541,-1.2564,1.8898,-0.38844
1.0541,-1.8013,2.191,-0.51165
1.0542,-2.0873,2.8769,-0.32146
1.0543,-1.9618,3.4634,0.10806
1.0544,-1.3663,3.5806,0.088784
1.0545,-0.54683,2.8746,-0.16007
1.0545,0.05183,1.6356,-0.38723
1.0546,0.53289,0.2962,-0.22959
1.0547,0.78895,-0.63608,0.065208
1.0548,0.95436,-1.074,0.032651
1.0548,1.072,-1.1988,-0.10937
1.0549,1.087,-1.3957,-0.23258
1.055,0.96343,-1.8584,-0.25672
1.0551,0.65882,-2.5971,-0.26261
1.0552,0.55338,-3.0899,-0.49865
1.0552,0.54131,-3.0081,-0.87259
1.0553,0.46534,-2.5761,-1.3726
1.0554,0.44448,-2.1388,-1.5771
1.0555,0.36459,-1.9017,-1.2349
1.0555,0.26645,-1.8363,-1.1896
1.0556,0.44242,-2.1664,-1.1324
1.0557,0.70868,-2.5964,-1.1615
1.0558,1.1827,-3.0327,-1.3551
1.0559,1.4229,-3.384,-1.7056
1.0559,1.4441,-3.7149,-1.5753
1.056,1.3015,-3.9026,-1.1519
1.0561,1.1685,-3.6008,-0.92161
1.0562,0.99187,-2.8068,-0.93827
1.0562,1.0666,-1.7667,-0.70681
1.0563,1.2588,-0.9538,-0.22014
1.0564,1.2521,-0.59015,-0.29956
1.0565,1.0982,-0.83442,-0.48686
1.0566,0.71794,-1.5427,-0.53224
1.0566,0.13098,-2.3746,-0.31968
1.0567,-0.70691,-2.7886,-0.25737
1.0568,-1.5302,-2.7409,-0.10226
1.0569,-1.8208,-2.1566,0.21078
1.057,-1.525,-1.4312,0.46057
1.057,-0.87007,-0.56564,0.40547
1.0571,0.0012162,0.036019,0.5691
1.0572,0.76846,0.1612,1.1818
1.0573,1.3769,0.017401,1.3142
1.0573,1.4054,-0.17616,1.0478
1.0574,0.93462,-0.59361,0.97971
1.0575,0.16746,-1.1109,1.1287
1.0576,-0.70438,-1.4507,1.4804
1.0577,-1.406,-1.6573,1.3606
1.0577,-1.737,-1.8124,0.98972
1.0578,-1.6816,-1.9901,0.91104
1.0579,-1.356,-2.1214,1.0505
1.058,-0.90113,-2.049,1.1897
1.058,-0.38573,-1.5859,0.80766
1.0581,0.10544,-0.99057,0.51727
1.0582,0.3484,-0.56498,0.67323
1.0583,0.30443,-0.60895,1.1836
1.0584,0.0062682,-0.93761,1.5511
1.0584,-0.25382,-1.5095,1.4428
1.0585,-0.46067,-1.9514,1.0627
1.0586,-0.55778,-2.1439,0.72767
1.0587,-0.71336,-2.0679,0.42876
1.0588,-0.69325,-1.6986,0.18328
1.0588,-0.78147,-1.1366,0.10001
1.0589,-0.80308,-0.6692,0.34971
1.059,-0.47461,-0.10198,0.42053
1.0591,0.029564,0.59875,0.15156
1.0591,0.40425,1.1319,-0.25017
1.0592,0.44804,1.3503,-0.17111
1.0593,0.24483,1.1741,0.095052
1.0594,-0.062869,0.77847,0.073909
1.0595,-0.7956,0.21536,-0.20404
1.0595,-1.4176,-0.52737,-0.083639
1.0596,-1.5609,-1.0681,0.49304
1.0597,-1.3986,-1.0648,0.59417
1.0598,-1.1198,-0.70391,0.35588
1.0598,-0.67538,-0.29367,0.33876
1.0599,-0.16905,-0.088129,0.33951
1.06,-0.07288,0.001684,-0.076528
1.0601,-0.39321,-0.1408,-0.27337
1.0602,-0.97026,-0.01684,-0.10899
1.0602,-1.2244,0.6765,0.039948
1.0603,-1.3031,1.8232,-0.21321
1.0604,-1.0997,2.8488,-0.24062
1.0605,-0.61831,3.4751,-0.1495
1.0605,-0.13509,3.2784,0.12976
1.0606,0.080738,2.4918,0.26626
1.0607,0.20788,1.5093,0.32164
1.0608,0.23351,0.63281,0.12892
1.0609,-0.088129,0.063431,0.098233
1.0609,-0.59632,-0.18823,0.49248
1.061,-1.1633,-0.12003,0.71486
1.0611,-1.2763,0.1364,0.83975
1.0612,-1.0366,0.46001,0.84172
1.0612,-0.65358,0.64825,0.85744
1.0613,0.01104,0.82675,0.88475
1.0614,0.63983,0.87138,0.9248
1.0615,0.89364,0.79391,0.75275
1.0616,0.96512,0.59595,0.7389
1.0616,0.67248,0.40322,0.68642
1.0617,0.052017,0.30031,0.46254
1.0618,-0.63215,0.18917,0.32651
1.0619,-1.158,0.21424,0.36945
1.062,-1.4239,0.28188,0.40163
1.062,-1.5395,0.23005,0.35261
1.0621,-1.4325,0.053327,0.39714
1.0622,-1.1622,-0.23885,0.39705
1.0623,-0.7418,-0.45767,0.41136
1.0623,-0.34616,-0.55937,0.30022
1.0624,0.34784,-0.47489,0.69942
1.0625,1.0224,-0.057911,1.0159
1.0626,1.3664,0.44364,0.74264
1.0627,1.629,0.50716,0.82048
1.0627,1.5862,0.12705,0.97354
1.0628,0.98729,-0.6504,1.0961
1.0629,0.092713,-1.3051,0.66153
1.063,-0.49846,-1.4404,0.13266
1.063,-1.03,-0.92498,-0.18917
1.0631,-1.251,-0.41342,0.38012
1.0632,-1.1523,0.10441,1.0737
1.0633,-0.78212,0.43971,0.95398
1.0634,-0.15044,0.44383,0.36608
1.0634,0.66237,-0.22865,0.31304
1.0635,0.9364,-0.87849,0.76388
1.0636,0.90889,-0.94697,0.73488
1.0637,0.62579,-0.50454,0.392
1.0638,0.12695,0.23651,0.21602
1.0638,-0.4051,0.659,0.52522
1.0639,-0.99206,0.8739,0.76903
1.064,-1.5006,0.98467,0.54131
1.0641,-1.8427,1.1333,0.23988
1.0641,-1.5104,1.1635,0.26429
1.0642,-1.0467,1.3611,0.0029002
1.0643,-0.78839,1.347,0.005894
1.0644,-0.53439,1.0294,0.43166
1.0645,0.086445,0.86427,0.64366
1.0645,0.47423,0.98215,0.022921
1.0646,0.84144,0.96708,-0.19581
1.0647,1.2824,1.0605,0.06736
1.0648,1.2495,1.3034,0.028815
1.0648,0.81721,1.5902,-0.24137
1.0649,0.3919,1.7307,-0.4109
1.065,-0.23735,1.8744,-0.20386
1.0651,-0.82769,1.9475,-0.13304
1.0652,-1.4458,1.9714,-0.47479
1.0652,-1.6529,1.9782,-0.87156
1.0653,-1.4519,1.871,-0.66967
1.0654,-1.0716,1.7918,-0.25877
1.0655,-0.75696,1.5343,-0.11816
1.0655,-0.45655,1.2811,-0.16887
1.0656,-0.0071102,0.90973,-0.04472
1.0657,0.0029938,0.72262,-0.0091684
1.0658,0.080551,0.6881,0.23249
1.0659,0.33961,1.0867,0.34363
1.0659,0.35336,1.7477,0.001684
1.066,0.33025,2.3303,-0.019179
1.0661,0.42905,2.6246,0.53626
1.0662,0.19394,2.7754,0.70391
1.0662,-0.21929,2.7826,0.57275
1.0663,-0.5299,2.5864,0.62663
1.0664,-0.62617,2.4391,0.55188
1.0665,-0.4761,2.144,0.40304
1.0666,-0.36889,1.7053,0.2163
1.0666,-0.39087,0.9973,0.32819
1.0667,-0.25784,0.2221,0.48125
1.0668,-0.059782,-0.40126,0.22697
1.0669,-0.13977,-0.71149,-0.34531
1.067,-0.3919,-0.64198,-0.65292
1.067,-0.45515,-0.27674,-0.4878
1.0671,-0.42708,0.39087,-0.33483
1.0672,-0.17832,1.1522,-0.51989
1.0673,0.21611,1.5033,-0.51699
1.0673,0.47115,1.1532,-0.26598
1.0674,0.6387,0.35925,-0.34045
1.0675,0.77857,-0.61316,-0.52447
1.0676,0.60222,-1.3575,-0.99216
1.0677,0.23249,-1.7122,-1.2094
1.0677,0.028628,-1.6659,-1.1964
1.0678,0.094585,-1.3337,-1.2197
1.0679,0.10357,-0.79279,-1.4799
1.068,0.22865,-0.45337,-1.3958
1.068,0.92433,-0.076341,-1.0506
1.0681,1.6912,0.3658,-1.317
1.0682,1.9213,0.61541,-1.9895
1.0683,1.8769,0.28254,-2.1203
1.0684,1.4682,-0.44083,-1.2945
1.0684,0.91207,-0.9755,-1.0301
1.0685,0.55076,-1.0219,-1.7162
1.0686,0.26083,-0.98776,-2.0759
1.0687,0.12013,-1.1391,-1.5506
1.0688,0.040603,-1.4175,-0.86801
1.0688,0.089813,-1.6321,-0.83199
1.0689,0.49107,-1.6485,-0.91544
1.069,1.0381,-1.6109,-0.9262
1.0691,1.4297,-1.6563,-0.88307
1.0691,1.3554,-1.9075,-0.84752
1.0692,0.96989,-2.4135,-0.95866
1.0693,0.52906,-3.1513,-1.0609
1.0694,0.12742,-3.6023,-1.1633
1.0695,-0.29956,-3.4449,-1.1816
1.0695,-0.5981,-2.7882,-1.3523
1.0696,-0.6619,-1.966,-1.2665
1.0697,-0.50183,-1.3647,-0.77717
1.0698,-0.059969,-0.9596,-0.44458
1.0698,0.62776,-0.74489,-0.57677
1.0699,1.3595,-0.7447,-0.87184
1.07,1.7342,-1.0124,-0.73731
1.0701,1.759,-1.598,-0.10179
1.0702,1.3118,-2.0469,0.30686
1.0702,0.79831,-2.1681,0.053981
1.0703,0.38797,-1.9751,-0.25906
1.0704,-0.1568,-1.6368,-0.32061
1.0705,-0.7636,-1.1895,0.0056133
1.0705,-1.0283,-0.76023,0.42521
1.0706,-1.3233,-0.67229,0.49725
1.0707,-1.3024,-0.80982,0.54318
1.0708,-1.0369,-0.89205,0.16812
1.0709,-0.87783,-0.93546,0.046778
1.0709,-0.93771,-0.83872,0.090936
1.071,-1.149,-0.59698,0.3324
1.0711,-1.3132,-0.15081,0.45795
1.0712,-1.3382,0.18917,0.37768
1.0712,-1.4569,0.34185,0.43625
1.0713,-1.324,0.25578,0.78792
1.0714,-1.0932,0.12293,1.2667
1.0715,-0.89364,0.30667,1.136
1.0716,-0.43999,0.67276,0.91058
1.0716,0.061559,1.069,0.98841
1.0717,0.26336,1.2656,1.0051
1.0718,-0.009262,1.1669,0.94847
1.0719,-0.24689,0.77483,0.83723
1.072,-0.49351,0.37347,0.62083
1.072,-0.6474,0.13659,0.32267
1.0721,-0.61101,0.17598,0.22098
1.0722,-0.36271,0.5255,0.39321
1.0723,-0.05763,0.88569,0.31369
1.0723,0.20283,0.68342,0.39349
1.0724,0.46965,-0.16101,0.6736
1.0725,0.53532,-1.1944,0.75527
1.0726,0.54505,-2.3027,0.67528
1.0727,0.51175,-3.0251,0.29096
1.0727,0.033961,-3.1936,0.071196
1.0728,-0.26224,-2.8655,0.51362
1.0729,-0.13285,-2.1283,0.81103
1.073,0.053794,-1.0404,0.35532
1.073,0.57387,-0.041819,-0.022079
1.0731,1.2407,0.30565,0.096269
1.0732,1.549,0.1277,0.29339
1.0733,1.4992,-0.24876,0.32183
1.0734,1.4047,-0.39546,0.083171
1.0734,1.0585,-0.25045,-0.68464
1.0735,0.31949,-0.069979,-1.0815
1.0736,-0.37029,0.02395,-0.61232
1.0737,-0.91188,0.19937,-0.45337
1.0738,-1.1366,0.5676,-0.72113
1.0738,-0.65947,0.87989,-0.66013
1.0739,-0.12985,1.0082,-0.27169
1.074,0.27131,0.89102,-0.12602
1.0741,0.76089,0.47713,-0.00037422
1.0741,1.0039,-0.0014033,-0.063056
1.0742,1.0047,-0.43138,-0.14557
1.0743,0.78886,-0.58238,-0.14894
1.0744,0.32801,-0.67613,0.059408
1.0745,-0.35691,-0.56601,0.41903
1.0745,-0.86969,-0.31912,0.29797
1.0746,-1.0667,0.0052391,0.10497
1.0747,-0.95127,0.52073,0.080364
1.0748,-0.7563,1.1581,0.20844
1.0748,-0.52541,1.673,0.60905
1.0749,-0.31435,1.9329,0.56348
1.075,-0.20124,1.7866,0.79213
1.0751,-0.031341,1.3331,1.1338
1.0752,0.01946,1.0353,1.0731
1.0752,-0.10759,1.0611,0.50062
1.0753,-0.29105,1.3381,0.38507
1.0754,-0.58743,1.6853,0.95866
1.0755,-0.88662,2.2311,1.4233
1.0755,-0.96091,2.9053,1.4849
1.0756,-0.94304,3.3395,1.3374
1.0757,-0.7898,3.3348,1.3755
1.0758,-0.61503,3.0543,1.2549
1.0759,-0.51437,2.5518,1.4501
1.0759,-0.70719,2.0092,1.5672
1.076,-0.83554,1.3692,1.383
1.0761,-0.89243,0.84986,1.4101
1.0762,-0.84284,0.39827,1.3226
1.0762,-0.75509,0.15427,1.1101
1.0763,-0.67678,0.18758,0.98907
1.0764,-0.28806,0.57312,1.1369
1.0765,0.10357,1.2384,0.84359
1.0766,0.41249,1.5796,0.46815
1.0766,0.53168,1.5874,0.33923
1.0767,0.33923,1.1018,0.42063
1.0768,-0.1655,0.49135,0.35879
1.0769,-0.24184,0.0059875,0.037422
1.077,-0.13509,-0.0072038,-0.35748
1.077,0.04631,0.15343,-0.76313
1.0771,0.050146,0.3194,-0.88204
1.0772,0.17383,0.22902,-0.53289
1.0773,0.33231,0.052765,-0.55114
1.0773,0.40004,0.14969,-0.86436
1.0774,0.61485,0.18215,-0.79522
1.0775,0.9393,0.48537,-0.7723
1.0776,1.0795,0.69212,-0.82366
1.0777,0.92863,0.52129,-0.90159
1.0777,0.91394,-0.20526,-0.47891
1.0778,0.88017,-0.85687,-0.66574
1.0779,0.63169,-1.1701,-1.233
1.078,0.33446,-1.1345,-1.548
1.078,0.081674,-0.67772,-1.2111
1.0781,-0.096736,0.1887,-0.84303
1.0782,0.16578,1.1471,-0.65423
1.0783,0.58856,1.8596,-0.82535
1.0784,1.0049,2.0953,-0.89233
1.0784,1.3499,1.8282,-0.34597
1.0785,1.2232,1.3468,-0.31799
1.0786,0.94744,1.1724,-0.78718
1.0787,0.84958,1.2711,-1.0772
1.0788,0.36739,1.6191,-0.90216
1.0788,-0.19338,1.8433,-0.23604
1.0789,-0.38956,2.0218,0.2759
1.079,-0.25896,2.1856,0.33755
1.0791,0.044532,2.1461,0.024418
1.0791,0.70241,1.9575,0.10693
1.0792,1.2245,1.8185,0.033867
1.0793,1.2872,1.7791,-0.12134
1.0794,1.0538,1.6273,-0.12274
1.0795,0.61335,1.4853,0.22173
1.0795,0.17757,1.4765,0.61943
1.0796,-0.029189,1.5837,0.64497
1.0797,0.18964,1.7954,0.56489
1.0798,0.79822,1.9205,0.55263
1.0798,1.4408,1.78,0.67809
1.0799,1.8509,1.2722,0.52662
1.08,2.0825,0.57219,0.47414
1.0801,1.986,-0.31257,0.53139
1.0802,1.6183,-0.98243,0.40173
1.0802,1.0328,-1.1956,0.21303
1.0803,0.5633,-0.99571,0.04762
1.0804,0.40538,-0.54543,-0.23323
1.0805,0.28534,-0.20208,-0.46123
1.0805,0.28581,0.099449,-0.51446
1.0806,0.43606,0.32988,-0.47891
1.0807,0.57668,0.46993,-0.54702
1.0808,0.73984,0.37142,-0.59286
1.0809,1.0384,0.073347,-0.48611
1.0809,1.2274,-0.28113,-0.52541
1.081,1.0382,-0.6997,-0.94304
1.0811,0.89037,-0.92096,-1.0187
1.0812,0.82731,-0.9203,-0.80626
1.0812,0.66499,-0.45627,-0.70952
1.0813,0.74536,0.39724,-1.2405
1.0814,0.8724,1.0546,-1.4691
1.0815,0.96371,1.2636,-0.94089
1.0816,1.0939,1.3842,-0.72113
1.0816,1.2347,1.4379,-0.77333
1.0817,1.2391,1.3153,-1.0519
1.0818,0.96353,0.95838,-1.1502
1.0819,0.60474,0.44037,-1.0184
1.082,0.12536,-0.038171,-0.79775
1.082,-0.21031,-0.41576,-0.48527
1.0821,-0.34644,-0.50267,-0.49388
1.0822,-0.24998,-0.60512,-0.038545
1.0823,0.14829,-0.5066,0.44158
1.0823,0.81496,-0.28375,0.59417
1.0824,1.3718,-0.13874,0.031996
1.0825,1.5407,-0.43887,-0.11788
1.0826,1.2082,-1.1114,0.27225
1.0827,0.64825,-1.8775,0.57948
1.0827,0.20694,-2.3658,0.39247
1.0828,-0.16484,-2.3568,-0.11919
1.0829,-0.37478,-2.1315,-0.31753
1.083,-0.20255,-1.7606,0.0032744
1.083,0.20311,-1.3943,0.2177
1.0831,0.54954,-1.1192,-0.40828
1.0832,0.87184,-1.4301,-0.61821
1.0833,0.75902,-1.9551,-0.39827
1.0834,0.46497,-2.4686,0.27618
1.0834,0.11245,-2.4497,0.022173
1.0835,-0.14894,-2.2642,-0.48378
1.0836,-0.13238,-2.1143,-0.37862
1.0837,0.10254,-2.1476,-0.10076
1.0838,0.22977,-2.4379,-0.11423
1.0838,0.46825,-2.9707,-0.21986
1.0839,0.53972,-3.6009,-0.066518
1.084,0.53504,-3.9885,0.14791
1.0841,0.41221,-3.9443,-0.056882
1.0841,-0.0072038,-3.7697,-0.51259
1.0842,-0.58715,-3.6398,-0.41857
1.0843,-1.1413,-3.5157,-0.0068295
1.0844,-1.3316,-3.1495,0.34541
1.0845,-1.3176,-2.4027,0.16204
1.0845,-1.1092,-1.719,0.12097
1.0846,-0.74451,-1.1403,0.48752
1.0847,-0.49004,-0.71149,0.54215
1.0848,-0.39611,-0.56713,0.40603
1.0848,-0.58163,-0.72215,0.38863
1.0849,-0.85753,-0.90225,0.73376
1.085,-0.95193,-0.89205,1.1502
1.0851,-0.89888,-0.64301,0.97419
1.0852,-0.71944,-0.3063,0.73806
1.0852,-0.63992,-0.073535,0.68183
1.0853,-0.51446,0.027692,0.86183
1.0854,-0.4283,0.24352,0.79784
1.0855,-0.60905,0.39078,0.67678
1.0855,-0.65208,0.56526,0.64553
1.0856,-0.71495,0.71738,0.7738
1.0857,-0.91039,0.83498,0.88999
1.0858,-0.80682,0.74807,0.74929
1.0859,-0.67594,0.56189,0.41005
1.0859,-0.76566,0.17654,0.38666
1.086,-0.72449,-0.30106,0.65975
1.0861,-0.65657,-0.56928,0.76192
1.0862,-0.59099,-0.56405,0.4747
1.0862,-0.31893,-0.34616,0.44729
1.0863,0.0074844,-0.1655,0.52185
1.0864,0.21733,-0.062869,0.55422
1.0865,0.43896,-0.20797,0.52625
1.0866,0.52737,-0.48855,0.19067
1.0866,0.40117,-0.79457,-0.30892
1.0867,0.18814,-1.0785,-0.70878
1.0868,-0.2236,-1.2368,-0.71907
1.0869,-0.76482,-1.0535,-0.68922
1.087,-1.2089,-0.5777,-0.40322
1.087,-1.2838,-0.16269,-0.22369
1.0871,-1.0808,0.05632,-0.20021
1.0872,-0.56975,-0.13865,-0.24998
1.0873,0.13453,-0.79541,-0.17364
1.0873,0.66855,-1.7196,0.30003
1.0874,0.89673,-2.3687,0.26841
1.0875,1.1526,-2.4292,0.18814
1.0876,1.2614,-2.0295,0.046965
1.0877,0.96484,-1.483,0.13088
1.0877,0.29994,-0.8826,0.48705
1.0878,-0.36178,-0.39565,0.45
1.0879,-0.92601,-0.077932,0.12995
1.088,-1.0448,-0.12303,0.11273
1.088,-0.97316,-0.10778,0.20816
1.0881,-0.92264,-0.10263,0.1539
1.0882,-1.0343,0.14464,-0.072599
1.0883,-1.0548,0.33904,-0.051455
1.0884,-1.1258,0.45253,0.061185
1.0884,-1.4746,0.69297,-0.099449
1.0885,-1.9781,1.0669,-0.32501
1.0886,-2.2189,1.6919,0.097485
1.0887,-2.0215,2.1804,0.76444
1.0888,-1.6501,2.7032,0.96849
1.0888,-0.8725,2.9168,1.0141
1.0889,-0.10937,2.7429,0.84359
1.089,0.39508,2.3089,0.87849
1.0891,0.41071,1.7922,0.93743
1.0891,0.17186,1.5086,1.0707
1.0892,-0.37693,1.4227,0.94716
1.0893,-1.0806,1.4976,0.79466
1.0894,-1.5995,1.6013,0.82937
1.0895,-1.8946,1.7735,0.88298
1.0895,-1.9124,1.9338,0.86492
1.0896,-1.7938,1.8903,0.81075
1.0897,-1.3215,1.7416,1.0775
1.0898,-0.74143,1.5382,0.94126
1.0898,-0.12377,1.036,0.94687
1.0899,0.50202,0.21911,1.2157
1.09,0.80065,-0.5763,1.5033
1.0901,0.932,-0.88129,1.5659
1.0902,1.0435,-0.87577,1.244
1.0902,0.68978,-0.68941,1.1135
1.0903,-0.013285,-0.53935,0.79793
1.0904,-0.73946,-0.5357,0.60231
1.0905,-1.1887,-0.60128,0.41436
1.0905,-1.3491,-0.42455,0.050239
1.0906,-1.2253,0.0079522,-0.084668
1.0907,-0.66696,0.34241,0.32482
1.0908,0.086165,0.43756,0.66209
1.0909,0.72215,0.10927,0.35822
1.0909,1.1589,-0.47217,-0.36384
1.091,1.3409,-1.2627,-0.9044
1.0911,1.0939,-1.9451,-0.66088
1.0912,0.71102,-2.197,-0.49949
1.0912,0.20517,-1.9247,-0.53748
1.0913,-0.070354,-1.4742,-0.51016
1.0914,0.32408,-1.0333,-0.32061
1.0915,0.94295,-0.45608,-0.40098
1.0916,1.3582,0.13444,-0.75378
1.0916,1.5526,0.39911,-1.0666
1.0917,1.5979,0.24446,-1.1768
1.0918,1.3959,-0.14323,-1.0241
1.0919,0.72926,-0.49949,-0.91132
1.092,0.15203,-0.5662,-0.75499
1.092,-0.049865,-0.15624,-0.83667
1.0921,-0.18543,0.45225,-0.9116
1.0922,-0.39396,0.98617,-0.89635
1.0923,-0.4283,1.1946,-0.65161
1.0923,-0.46179,1.1118,-0.20433
1.0924,-0.35111,0.81309,-0.19993
1.0925,-0.096923,0.62766,-0.50211
1.0926,0.4675,0.56807,-0.10731
1.0927,1.1357,0.92236,0.20863
1.0927,1.3385,1.5538,0.057162
1.0928,1.102,1.9754,-0.16503
1.0929,0.72908,1.978,0.038451
1.093,0.14305,1.7656,0.067828
1.093,-0.39611,1.635,-0.29695
1.0931,-0.78484,1.7422,-0.50932
1.0932,-1.1095,2.053,-0.14174
1.0933,-0.86988,2.2759,0.55946
1.0934,-0.18009,2.4989,0.75125
1.0934,0.48639,2.606,0.30602
1.0935,0.97017,2.2394,-0.21976
1.0936,1.4148,1.5169,-0.22566
1.0937,1.2885,0.80205,-0.18178
1.0938,0.84761,0.36206,-0.15203
1.0938,0.56124,0.51296,-0.18047
1.0939,0.4529,1.1648,-0.36861
1.094,0.23623,1.8086,-0.47068
1.0941,0.023763,2.0311,-0.79335
1.0941,-0.20732,1.7486,-1.0091
1.0942,-0.52241,1.1736,-1.1882
1.0943,-0.58154,0.52363,-1.3276
1.0944,-0.60081,0.11722,-1.4248
1.0945,-0.4065,0.010291,-0.91956
1.0945,0.34213,0.2584,-0.46226
1.0946,1.2932,0.7027,-0.68146
1.0947,1.8737,0.84845,-1.1228
1.0948,2.1275,0.5459,-1.3134
1.0948,1.9977,0.083732,-1.0616
1.0949,1.4477,-0.13753,-1.125
1.095,0.64778,0.037516,-1.4986
1.0951,-0.22163,0.41267,-1.6223
1.0952,-0.74545,0.85444,-1.3166
1.0952,-0.86791,1.2375,-1.2189
1.0953,-0.55535,1.3097,-1.4483
1.0954,-0.010946,0.80766,-1.3862
1.0955,0.53037,-0.046871,-1.0196
1.0955,1.0322,-1.0891,-0.72693
1.0956,1.5141,-2.02,-0.64216
1.0957,1.7585,-2.6346,-0.49313
1.0958,1.6873,-2.6821,-0.52653
1.0959,1.6631,-2.2719,-0.54243
1.0959,1.3855,-1.8243,-0.81272
1.096,0.75799,-1.7611,-0.96072
1.0961,0.23389,-2.0659,-0.58379
1.0962,-0.24923,-2.4928,-0.39181
1.0963,-0.64535,-2.7697,-0.70691
1.0963,-0.58173,-2.8722,-1.244
1.0964,-0.10665,-2.8024,-1.3571
1.0965,0.25456,-2.6196,-1.1042
1.0966,0.65058,-2.5891,-0.63365
1.0966,1.2434,-2.6758,-0.57845
1.0967,1.5644,-3.0127,-0.62252
1.0968,1.4844,-3.5013,-0.7171
1.0969,1.2056,-3.8027,-0.80589
1.097,0.62336,-3.6008,-0.56723
1.097,-0.088316,-2.8134,-0.5777
1.0971,-0.34644,-1.7587,-0.56667
1.0972,-0.19609,-0.7404,-0.58715
1.0973,-0.056601,-0.35476,-0.41389
1.0973,-0.030967,-0.72496,-0.1713
1.0974,0.065676,-1.5443,-0.033493
1.0975,0.35514,-2.1669,0.19179
1.0976,0.71645,-2.0158,-0.26617
1.0977,0.69942,-1.3426,-0.63973
1.0977,0.51558,-0.48237,-0.12284
1.0978,0.122,0.07709,0.77632
1.0979,-0.49201,0.3164,0.78699
1.098,-0.92161,0.21836,0.54374
1.098,-1.3034,-0.027131,0.49762
1.0981,-1.5491,-0.19375,0.7345
1.0982,-1.5063,0.017588,0.93275
1.0983,-1.3827,0.58257,0.90973
1.0984,-0.96764,1.1065,1.0716
1.0984,-0.18112,1.3446,1.3704
1.0985,0.56208,1.1901,1.6694
1.0986,0.84106,0.80224,1.7366
1.0987,1.0262,0.3223,1.6469
1.0987,0.82656,-0.16578,1.2591
1.0988,0.17345,-0.5081,1.0728
1.0989,-0.63197,-0.47844,0.79831
1.099,-1.4929,-0.12658,0.75031
1.0991,-2.2122,0.344,1.02
1.0991,-2.4677,0.86333,1.2206
1.0992,-1.9726,1.2477,1.2184
1.0993,-1.1814,1.3977,0.95165
1.0994,-0.26607,1.3134,0.98055
1.0995,0.66228,0.94566,1.0431
1.0995,1.0542,0.31014,0.93153
1.0996,1.1079,-0.32277,0.66742
1.0997,1.0086,-0.82516,0.45328
1.0998,0.52204,-1.0916,0.59005
1.0998,0.11217,-0.95558,0.43054
1.0999,-0.12013,-0.45487,-0.015062
1.1,-0.09842,0.054917,-0.41642
1.1001,-0.010852,0.22921,-0.31781
1.1002,-0.14595,0.10572,-0.42334
1.1002,-0.084481,-0.19095,-0.46085
1.1003,0.11657,-0.49968,-0.50286
1.1004,0.26617,-0.6866,-0.98579
1.1005,0.4195,-0.96905,-1.0104
1.1005,0.39284,-1.0181,-0.75378
1.1006,0.27898,-1.0002,-0.49332
1.1007,0.46722,-0.98664,-0.5734
1.1008,0.76584,-1.1053,-0.67697
1.1009,0.74096,-0.95155,-0.80523
1.1009,0.71271,-0.63842,-0.60231
1.101,0.77632,-0.48116,-0.030593
1.1011,0.81094,-0.34195,0.22538
1.1012,0.83751,-0.41155,-0.051736
1.1013,0.71046,-0.88054,-0.0421
1.1013,0.54646,-1.6926,0.30321
1.1014,0.25064,-1.9721,0.074002
1.1015,-0.045374,-1.6941,0.19067
1.1016,-0.39434,-0.95006,0.35308
1.1016,-0.51278,0.11423,0.65807
1.1017,-0.38245,1.1067,0.67276
1.1018,-0.16896,1.7079,0.67098
1.1019,-0.028347,1.8879,0.71093
1.102,0.2425,1.7815,0.99281
1.102,0.41903,1.6868,1.0155
1.1021,0.1016,1.7709,0.4196
1.1022,-0.13266,1.7561,0.25382
1.1023,-0.38283,1.6264,0.6388
1.1023,-0.76248,1.7765,1.064
1.1024,-1.0339,2.2698,0.704
1.1025,-0.77978,2.36,0.92442
1.1026,-0.44682,1.9986,1.4555
1.1027,-0.3209,1.3769,1.5123
1.1027,-0.21013,0.51147,1.5394
1.1028,-0.043878,-0.73591,1.5327
